title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
I Wanted To Die Alone,['Donny'],spotify:track:6hSDQ1YAEWW53L1FI2mRN8,0.731,0.0727,1,-19.808,0,0.0531,0.655,0.604,0.111,0.254,179.98,audio_features,6hSDQ1YAEWW53L1FI2mRN8,https://api.spotify.com/v1/tracks/6hSDQ1YAEWW53L1FI2mRN8,https://api.spotify.com/v1/audio-analysis/6hSDQ1YAEWW53L1FI2mRN8,222000,4
weak when ur around,['blackbear'],spotify:track:3UWkbO4emEOu9YUeOGq3vU,0.769,0.323,3,-12.887,0,0.0524,0.678,0.0,0.116,0.574,94.977,audio_features,3UWkbO4emEOu9YUeOGq3vU,https://api.spotify.com/v1/tracks/3UWkbO4emEOu9YUeOGq3vU,https://api.spotify.com/v1/audio-analysis/3UWkbO4emEOu9YUeOGq3vU,169500,4
DEAD TO ME,['blackbear'],spotify:track:52TjUfqxgK2k4vfcyHXnp2,0.709,0.713,7,-5.464,0,0.0936,0.0757,0.0,0.139,0.227,139.966,audio_features,52TjUfqxgK2k4vfcyHXnp2,https://api.spotify.com/v1/tracks/52TjUfqxgK2k4vfcyHXnp2,https://api.spotify.com/v1/audio-analysis/52TjUfqxgK2k4vfcyHXnp2,180576,4
slow down my thoughts,['Zachary Knowles'],spotify:track:3hap5pAmHNW11yMtktjemg,0.749,0.428,1,-8.053,0,0.0776,0.672,3.59e-05,0.226,0.465,126.949,audio_features,3hap5pAmHNW11yMtktjemg,https://api.spotify.com/v1/tracks/3hap5pAmHNW11yMtktjemg,https://api.spotify.com/v1/audio-analysis/3hap5pAmHNW11yMtktjemg,231496,4
Mad World,"['Gary Jules', 'Michael Andrews']",spotify:track:3JOVTQ5h8HGFnDdp4VT3MP,0.344,0.0585,3,-17.212,1,0.0373,0.976,0.000362,0.103,0.323,174.149,audio_features,3JOVTQ5h8HGFnDdp4VT3MP,https://api.spotify.com/v1/tracks/3JOVTQ5h8HGFnDdp4VT3MP,https://api.spotify.com/v1/audio-analysis/3JOVTQ5h8HGFnDdp4VT3MP,189507,4
worthless,['eli.'],spotify:track:6L9vUQRiVybGvtAatCdRhw,0.675,0.53,9,-4.196,1,0.0385,0.016,0.0,0.111,0.0832,124.991,audio_features,6L9vUQRiVybGvtAatCdRhw,https://api.spotify.com/v1/tracks/6L9vUQRiVybGvtAatCdRhw,https://api.spotify.com/v1/audio-analysis/6L9vUQRiVybGvtAatCdRhw,270240,4
I'll Always Remember You,['Hannah Montana'],spotify:track:60c0p6GGnuwdKcQnmuM2zC,0.418,0.721,8,-2.736,1,0.0383,0.0486,0.0,0.0984,0.233,144.063,audio_features,60c0p6GGnuwdKcQnmuM2zC,https://api.spotify.com/v1/tracks/60c0p6GGnuwdKcQnmuM2zC,https://api.spotify.com/v1/audio-analysis/60c0p6GGnuwdKcQnmuM2zC,233333,4
Orange Juice,['Melanie Martinez'],spotify:track:1NekIhcxQF8H8JXOarAUTt,0.708,0.665,1,-7.612,0,0.0994,0.537,0.0,0.578,0.637,106.999,audio_features,1NekIhcxQF8H8JXOarAUTt,https://api.spotify.com/v1/tracks/1NekIhcxQF8H8JXOarAUTt,https://api.spotify.com/v1/audio-analysis/1NekIhcxQF8H8JXOarAUTt,217241,4
enough,['916frosty'],spotify:track:3jnbd5B8VdKIXXySIBciuF,0.598,0.559,1,-7.22,0,0.083,0.637,0.0,0.137,0.254,145.822,audio_features,3jnbd5B8VdKIXXySIBciuF,https://api.spotify.com/v1/tracks/3jnbd5B8VdKIXXySIBciuF,https://api.spotify.com/v1/audio-analysis/3jnbd5B8VdKIXXySIBciuF,248803,4
Mistakes Before I'm Gone,['Vaboh'],spotify:track:0GKlRlpkz2ojkp6Q92qQZ1,0.747,0.487,5,-9.832,0,0.0456,0.14,1.58e-06,0.134,0.224,144.991,audio_features,0GKlRlpkz2ojkp6Q92qQZ1,https://api.spotify.com/v1/tracks/0GKlRlpkz2ojkp6Q92qQZ1,https://api.spotify.com/v1/audio-analysis/0GKlRlpkz2ojkp6Q92qQZ1,132414,4
Last Night I Accepted Death W Open Arms,"['Lil Revive', 'Darko']",spotify:track:4i4VRwhUepndyjzmNNSSDc,0.643,0.413,0,-9.993,1,0.0277,0.0714,0.181,0.262,0.0363,89.989,audio_features,4i4VRwhUepndyjzmNNSSDc,https://api.spotify.com/v1/tracks/4i4VRwhUepndyjzmNNSSDc,https://api.spotify.com/v1/audio-analysis/4i4VRwhUepndyjzmNNSSDc,152028,4
Moon,['Kid Francescoli'],spotify:track:0Nc1rZEB2tZLgpxw5nkpEu,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,audio_features,0Nc1rZEB2tZLgpxw5nkpEu,https://api.spotify.com/v1/tracks/0Nc1rZEB2tZLgpxw5nkpEu,https://api.spotify.com/v1/audio-analysis/0Nc1rZEB2tZLgpxw5nkpEu,390639,4
Hot Rod,['Dayglow'],spotify:track:0zePbRMJ9sd7wsZRlbPQua,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,audio_features,0zePbRMJ9sd7wsZRlbPQua,https://api.spotify.com/v1/tracks/0zePbRMJ9sd7wsZRlbPQua,https://api.spotify.com/v1/audio-analysis/0zePbRMJ9sd7wsZRlbPQua,204014,4
Summer Luv (feat. Crystal Fighters) - Chrome Sparks Remix,"['Whethan', 'The Knocks', 'Crystal Fighters', 'Chrome Sparks']",spotify:track:66orPRle7aNvH8EtXroPr6,0.61,0.727,7,-6.976,1,0.0604,0.00282,0.00721,0.34,0.259,103.992,audio_features,66orPRle7aNvH8EtXroPr6,https://api.spotify.com/v1/tracks/66orPRle7aNvH8EtXroPr6,https://api.spotify.com/v1/audio-analysis/66orPRle7aNvH8EtXroPr6,193524,4
Good Nights (feat. Mascolo),"['Whethan', 'Mascolo']",spotify:track:08Kj0lvbsqAxzeUOBYZRL6,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,audio_features,08Kj0lvbsqAxzeUOBYZRL6,https://api.spotify.com/v1/tracks/08Kj0lvbsqAxzeUOBYZRL6,https://api.spotify.com/v1/audio-analysis/08Kj0lvbsqAxzeUOBYZRL6,165618,4
The Less I Know The Better,['Tame Impala'],spotify:track:6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4
Alright,['Supergrass'],spotify:track:5xC8uOesnn0udeXAYlAnoY,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,audio_features,5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/tracks/5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/audio-analysis/5xC8uOesnn0udeXAYlAnoY,180880,4
Magic In The Hamptons (feat. Lil Yachty),"['Social House', 'Lil Yachty']",spotify:track:2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,audio_features,2Yer0p7uB2lVBUAtANuuQp,https://api.spotify.com/v1/tracks/2Yer0p7uB2lVBUAtANuuQp,https://api.spotify.com/v1/audio-analysis/2Yer0p7uB2lVBUAtANuuQp,164640,4
Kill The Lights (with Nile Rodgers) - Audien Remix,"['Alex Newell', 'Jess Glynne', 'DJ Cassidy', 'Nile Rodgers', 'Audien']",spotify:track:4iCKHGl4ij4YMwFrUZLGEQ,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,audio_features,4iCKHGl4ij4YMwFrUZLGEQ,https://api.spotify.com/v1/tracks/4iCKHGl4ij4YMwFrUZLGEQ,https://api.spotify.com/v1/audio-analysis/4iCKHGl4ij4YMwFrUZLGEQ,224762,4
Better,['Khalid'],spotify:track:6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,audio_features,6zeeWid2sgw4lap2jV61PZ,https://api.spotify.com/v1/tracks/6zeeWid2sgw4lap2jV61PZ,https://api.spotify.com/v1/audio-analysis/6zeeWid2sgw4lap2jV61PZ,229320,4
Youngblood,['5 Seconds of Summer'],spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
Tongue Tied,['GROUPLOVE'],spotify:track:0GO8y8jQk1PkHzS31d699N,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4
Weekend - Lexxmatiq Remix,"['Louis The Child', 'Icona Pop', 'Lexxmatiq']",spotify:track:2NVmDh5UzdBxzuCYEKqvaT,0.495,0.801,7,-4.017,1,0.275,0.191,0.000336,0.212,0.5,84.865,audio_features,2NVmDh5UzdBxzuCYEKqvaT,https://api.spotify.com/v1/tracks/2NVmDh5UzdBxzuCYEKqvaT,https://api.spotify.com/v1/audio-analysis/2NVmDh5UzdBxzuCYEKqvaT,183540,4
Amour plastique,['Videoclub'],spotify:track:7M3HuQRRAm1QD4kftmq0bb,0.7,0.354,6,-14.043,0,0.0345,0.765,0.00158,0.128,0.245,119.965,audio_features,7M3HuQRRAm1QD4kftmq0bb,https://api.spotify.com/v1/tracks/7M3HuQRRAm1QD4kftmq0bb,https://api.spotify.com/v1/audio-analysis/7M3HuQRRAm1QD4kftmq0bb,227027,4
Why,['Bazzi'],spotify:track:7lozLnUfzcgEpMMVQI7yhA,0.676,0.67,8,-6.584,1,0.0374,0.353,0.0,0.103,0.54,113.01,audio_features,7lozLnUfzcgEpMMVQI7yhA,https://api.spotify.com/v1/tracks/7lozLnUfzcgEpMMVQI7yhA,https://api.spotify.com/v1/audio-analysis/7lozLnUfzcgEpMMVQI7yhA,148260,4
Party People,['Vince Staples'],spotify:track:2MIXhD9W7WL1Txd4Z7bU49,0.541,0.563,11,-6.75,1,0.0737,0.00195,0.111,0.193,0.105,115.297,audio_features,2MIXhD9W7WL1Txd4Z7bU49,https://api.spotify.com/v1/tracks/2MIXhD9W7WL1Txd4Z7bU49,https://api.spotify.com/v1/audio-analysis/2MIXhD9W7WL1Txd4Z7bU49,178507,4
Caskets,"['Party Favor', 'Njomza', 'FKi 1st']",spotify:track:0FknXlaOeXD7Vto1Hx9wtP,0.635,0.862,5,-4.655,0,0.0819,0.00318,1.36e-06,0.195,0.402,102.024,audio_features,0FknXlaOeXD7Vto1Hx9wtP,https://api.spotify.com/v1/tracks/0FknXlaOeXD7Vto1Hx9wtP,https://api.spotify.com/v1/audio-analysis/0FknXlaOeXD7Vto1Hx9wtP,184116,4
All My Friends (feat. Tinashe & Chance the Rapper),"['Snakehips', 'Tinashe', 'Chance the Rapper']",spotify:track:6TaqooOXAEcijL6G1AWS2K,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,audio_features,6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,229747,4
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","['Lorde', 'Khalid', 'Post Malone', 'SZA']",spotify:track:7rdUtXasA973gmrr2Xxh3E,0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,audio_features,7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,214255,4
Sunday Best,['Surfaces'],spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
Flaming Hot Cheetos,['Clairo'],spotify:track:1F6IbA7di42uPc3cff8PXV,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,audio_features,1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,123884,4
Fast Car,"['Jonas Blue', 'Dakota']",spotify:track:2mCF8L0brIs88eH6Kf2h9p,0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,audio_features,2mCF8L0brIs88eH6Kf2h9p,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,212424,4
Pretty Girl,['Clairo'],spotify:track:0KyAGiNGUytG5JLxJu4F6l,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,audio_features,0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,178352,4
New Flesh,['Current Joys'],spotify:track:6TEiFwaiHERpdfG6WnGed1,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,audio_features,6TEiFwaiHERpdfG6WnGed1,https://api.spotify.com/v1/tracks/6TEiFwaiHERpdfG6WnGed1,https://api.spotify.com/v1/audio-analysis/6TEiFwaiHERpdfG6WnGed1,167987,4
Electric Love,['BØRNS'],spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107,4
Lautturi,['PMMP'],spotify:track:0KYVxbgqJ3jLvBadFt4V97,0.654,0.622,9,-5.111,0,0.025,0.579,0.0162,0.208,0.477,115.05,audio_features,0KYVxbgqJ3jLvBadFt4V97,https://api.spotify.com/v1/tracks/0KYVxbgqJ3jLvBadFt4V97,https://api.spotify.com/v1/audio-analysis/0KYVxbgqJ3jLvBadFt4V97,244973,4
Valokuvia,['Mamba'],spotify:track:2zxuFXbIvsH7v9zVyEA43D,0.547,0.742,4,-5.986,0,0.0318,0.0611,0.00396,0.222,0.69,114.81,audio_features,2zxuFXbIvsH7v9zVyEA43D,https://api.spotify.com/v1/tracks/2zxuFXbIvsH7v9zVyEA43D,https://api.spotify.com/v1/audio-analysis/2zxuFXbIvsH7v9zVyEA43D,256253,4
Jäätä (feat. Marja),"['Tuomas Kauhanen', 'Marja']",spotify:track:6j7mRiaQ8D0wy6X3XSO5X3,0.735,0.783,6,-5.706,0,0.0769,0.129,0.0,0.13,0.546,93.998,audio_features,6j7mRiaQ8D0wy6X3XSO5X3,https://api.spotify.com/v1/tracks/6j7mRiaQ8D0wy6X3XSO5X3,https://api.spotify.com/v1/audio-analysis/6j7mRiaQ8D0wy6X3XSO5X3,211360,4
Pintakaasulla,['JVG'],spotify:track:3eHkFrUUGYuwEgIPRPtW9L,0.632,0.701,11,-7.157,0,0.196,0.0568,0.000575,0.108,0.443,129.29,audio_features,3eHkFrUUGYuwEgIPRPtW9L,https://api.spotify.com/v1/tracks/3eHkFrUUGYuwEgIPRPtW9L,https://api.spotify.com/v1/audio-analysis/3eHkFrUUGYuwEgIPRPtW9L,141581,5
Fuck the World,['Pyhimys'],spotify:track:5PHL0WXMCGOkD5dOPieuJU,0.422,0.548,6,-7.971,1,0.134,0.47,0.0,0.106,0.636,88.088,audio_features,5PHL0WXMCGOkD5dOPieuJU,https://api.spotify.com/v1/tracks/5PHL0WXMCGOkD5dOPieuJU,https://api.spotify.com/v1/audio-analysis/5PHL0WXMCGOkD5dOPieuJU,164960,4
v!@%#mikko,['Pyhimys'],spotify:track:2q3JdqkulAHyOzIpA52z42,0.861,0.798,0,-6.814,1,0.14,0.0848,0.0,0.142,0.679,107.978,audio_features,2q3JdqkulAHyOzIpA52z42,https://api.spotify.com/v1/tracks/2q3JdqkulAHyOzIpA52z42,https://api.spotify.com/v1/audio-analysis/2q3JdqkulAHyOzIpA52z42,187587,4
Salt,['Ava Max'],spotify:track:7vgv8KZBSo0TPzyIWG9yzV,0.693,0.835,6,-3.242,1,0.0623,0.131,0.0,0.073,0.743,128.057,audio_features,7vgv8KZBSo0TPzyIWG9yzV,https://api.spotify.com/v1/tracks/7vgv8KZBSo0TPzyIWG9yzV,https://api.spotify.com/v1/audio-analysis/7vgv8KZBSo0TPzyIWG9yzV,180283,4
Life Is Good (feat. Drake),"['Future', 'Drake']",spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
"Alone, Pt. II","['Alan Walker', 'Ava Max']",spotify:track:0bMbDctzMmTyK2j74j3nF3,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,audio_features,0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053,4
Valo pimeän,['Pyhimys'],spotify:track:74mrMx3a96hGBzVfxNx6g2,0.634,0.703,1,-6.001,1,0.121,0.0416,4.15e-06,0.383,0.382,92.018,audio_features,74mrMx3a96hGBzVfxNx6g2,https://api.spotify.com/v1/tracks/74mrMx3a96hGBzVfxNx6g2,https://api.spotify.com/v1/audio-analysis/74mrMx3a96hGBzVfxNx6g2,194973,4
Turta,['Adi L Hasla'],spotify:track:4HgrobZRG3jcV5Bto1dCAu,0.667,0.854,0,-5.446,1,0.0293,0.0318,0.0134,0.292,0.903,144.044,audio_features,4HgrobZRG3jcV5Bto1dCAu,https://api.spotify.com/v1/tracks/4HgrobZRG3jcV5Bto1dCAu,https://api.spotify.com/v1/audio-analysis/4HgrobZRG3jcV5Bto1dCAu,159737,4
Rare,['Selena Gomez'],spotify:track:7HMmFQsKsljwTw8bS7lu19,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,audio_features,7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19,220590,4
You should be sad,['Halsey'],spotify:track:2usxQITOSDqvkYiI0oIwao,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,audio_features,2usxQITOSDqvkYiI0oIwao,https://api.spotify.com/v1/tracks/2usxQITOSDqvkYiI0oIwao,https://api.spotify.com/v1/audio-analysis/2usxQITOSDqvkYiI0oIwao,205473,4
Pohjolan pidot (feat. Ilkka Vainio ja Levi-Äijä),"['Pasi ja Anssi', 'Ilkka Vainio', 'Levi-Äijä']",spotify:track:3nSgBtJdPJLi85pCHjpUep,0.854,0.726,9,-6.745,1,0.057,0.0093,0.0,0.358,0.929,127.967,audio_features,3nSgBtJdPJLi85pCHjpUep,https://api.spotify.com/v1/tracks/3nSgBtJdPJLi85pCHjpUep,https://api.spotify.com/v1/audio-analysis/3nSgBtJdPJLi85pCHjpUep,171406,4
Before You Go,['Lewis Capaldi'],spotify:track:2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,215107,4
Vuonna nolla,"['Ida Paul & Kalle Lindroth', 'Ida Paul', 'Kalle Lindroth']",spotify:track:3TiVAkFhbFMXDqjN1yzViL,0.711,0.502,6,-8.229,1,0.0365,0.134,0.0,0.176,0.469,121.91,audio_features,3TiVAkFhbFMXDqjN1yzViL,https://api.spotify.com/v1/tracks/3TiVAkFhbFMXDqjN1yzViL,https://api.spotify.com/v1/audio-analysis/3TiVAkFhbFMXDqjN1yzViL,202012,4
Jos tuut mua vastaan (feat. la haka),"['WIL', 'la haka']",spotify:track:1gcBNs8F6J8ifxYjsLl15m,0.635,0.681,7,-6.439,0,0.0465,0.204,0.00205,0.302,0.451,99.991,audio_features,1gcBNs8F6J8ifxYjsLl15m,https://api.spotify.com/v1/tracks/1gcBNs8F6J8ifxYjsLl15m,https://api.spotify.com/v1/audio-analysis/1gcBNs8F6J8ifxYjsLl15m,167354,4
I Miss Having Sex But At Least I Don't Wanna Die Anymore,['Waterparks'],spotify:track:23IiPlo0XJECBW06GB22O2,0.614,0.833,8,-4.126,1,0.0641,0.0808,0.0,0.351,0.855,148.136,audio_features,23IiPlo0XJECBW06GB22O2,https://api.spotify.com/v1/tracks/23IiPlo0XJECBW06GB22O2,https://api.spotify.com/v1/audio-analysis/23IiPlo0XJECBW06GB22O2,133352,4
Peruskeissi,['Lauri Haav'],spotify:track:1ZsqKAJ0amXXok7hCpb9xG,0.689,0.591,4,-6.288,0,0.422,0.0121,0.0,0.115,0.583,202.078,audio_features,1ZsqKAJ0amXXok7hCpb9xG,https://api.spotify.com/v1/tracks/1ZsqKAJ0amXXok7hCpb9xG,https://api.spotify.com/v1/audio-analysis/1ZsqKAJ0amXXok7hCpb9xG,158095,4
BLEACH,['BROCKHAMPTON'],spotify:track:0dWOFwdXrbBUYqD9DLsoyK,0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,audio_features,0dWOFwdXrbBUYqD9DLsoyK,https://api.spotify.com/v1/tracks/0dWOFwdXrbBUYqD9DLsoyK,https://api.spotify.com/v1/audio-analysis/0dWOFwdXrbBUYqD9DLsoyK,273151,4
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']",spotify:track:5N1o6d8zGcSZSeMFkOUQOk,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,audio_features,5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/tracks/5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/audio-analysis/5N1o6d8zGcSZSeMFkOUQOk,199427,4
I BEEN BORN AGAIN,['BROCKHAMPTON'],spotify:track:5fiR9Dy9hNXEPZOLo1kyNb,0.73,0.634,2,-5.116,1,0.297,0.324,6.16e-05,0.0712,0.47,79.554,audio_features,5fiR9Dy9hNXEPZOLo1kyNb,https://api.spotify.com/v1/tracks/5fiR9Dy9hNXEPZOLo1kyNb,https://api.spotify.com/v1/audio-analysis/5fiR9Dy9hNXEPZOLo1kyNb,219720,4
Pohja laahaa (feat. Kube),"['Eevil Stöö', 'OPA', 'Pehmee Goo', 'Kube']",spotify:track:1A013Yn2Thub20PCo5GFjL,0.81,0.508,11,-10.109,0,0.165,0.00903,0.0,0.0934,0.459,100.012,audio_features,1A013Yn2Thub20PCo5GFjL,https://api.spotify.com/v1/tracks/1A013Yn2Thub20PCo5GFjL,https://api.spotify.com/v1/audio-analysis/1A013Yn2Thub20PCo5GFjL,186000,4
Can I,['Drake'],spotify:track:3e0ZGE7Gp034iLknjQk4QW,0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,audio_features,3e0ZGE7Gp034iLknjQk4QW,https://api.spotify.com/v1/tracks/3e0ZGE7Gp034iLknjQk4QW,https://api.spotify.com/v1/audio-analysis/3e0ZGE7Gp034iLknjQk4QW,189289,4
Moonlight,['Ali Gatie'],spotify:track:72pv4E0eBIcE9z8V4tPHui,0.804,0.48,11,-6.662,1,0.0321,0.495,0.0,0.105,0.461,120.002,audio_features,72pv4E0eBIcE9z8V4tPHui,https://api.spotify.com/v1/tracks/72pv4E0eBIcE9z8V4tPHui,https://api.spotify.com/v1/audio-analysis/72pv4E0eBIcE9z8V4tPHui,228854,4
Days Like This (feat. Khalid),"['GoldLink', 'Khalid']",spotify:track:2DscKbnz8U2eljdGJVHWrn,0.806,0.506,8,-7.313,1,0.0987,0.074,0.0338,0.104,0.308,159.906,audio_features,2DscKbnz8U2eljdGJVHWrn,https://api.spotify.com/v1/tracks/2DscKbnz8U2eljdGJVHWrn,https://api.spotify.com/v1/audio-analysis/2DscKbnz8U2eljdGJVHWrn,168933,4
Focus (feat. 21 Savage),"['Bazzi', '21 Savage']",spotify:track:12iDo4Kdw9vA2X1lN3UTVu,0.752,0.703,1,-5.268,1,0.0969,0.00694,0.0,0.143,0.538,77.021,audio_features,12iDo4Kdw9vA2X1lN3UTVu,https://api.spotify.com/v1/tracks/12iDo4Kdw9vA2X1lN3UTVu,https://api.spotify.com/v1/audio-analysis/12iDo4Kdw9vA2X1lN3UTVu,155134,4
G Walk (with Chris Brown),"['Lil Mosey', 'Chris Brown']",spotify:track:4E08gEca6avoGx5SS4MM6T,0.744,0.709,0,-5.359,1,0.101,0.275,0.0,0.126,0.72,89.969,audio_features,4E08gEca6avoGx5SS4MM6T,https://api.spotify.com/v1/tracks/4E08gEca6avoGx5SS4MM6T,https://api.spotify.com/v1/audio-analysis/4E08gEca6avoGx5SS4MM6T,141333,4
GRoCERIES,"['Chance the Rapper', 'TisaKorean', 'Murda Beatz']",spotify:track:0yFvWTLs3iIwDbc91noXGT,0.906,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.038,audio_features,0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/tracks/0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/audio-analysis/0yFvWTLs3iIwDbc91noXGT,226846,4
Haute (feat. J Balvin & Chris Brown),"['Tyga', 'J Balvin', 'Chris Brown']",spotify:track:1rYC34UUszS0QzzECNRhYb,0.946,0.723,9,-3.692,1,0.114,0.0778,0.0,0.0608,0.349,102.956,audio_features,1rYC34UUszS0QzzECNRhYb,https://api.spotify.com/v1/tracks/1rYC34UUszS0QzzECNRhYb,https://api.spotify.com/v1/audio-analysis/1rYC34UUszS0QzzECNRhYb,160877,4
Black Balloons Reprise,"['Flying Lotus', 'Denzel Curry']",spotify:track:2csZLnXBMuw6ETZuRxdUZF,0.647,0.72,5,-6.104,0,0.14,0.0945,0.0,0.121,0.134,88.061,audio_features,2csZLnXBMuw6ETZuRxdUZF,https://api.spotify.com/v1/tracks/2csZLnXBMuw6ETZuRxdUZF,https://api.spotify.com/v1/audio-analysis/2csZLnXBMuw6ETZuRxdUZF,161972,4
